Review_ID,Platform,Source,Date,Username,Title,Text,Score,Product_Tag,URL,Sentiment,Sentiment_Score,L1_Category,L2_Specific_Issue
1e423ccd-026f-4b9e-9890-ba0ec2e52336,Google Play,Play Store — Blinkit,12/06/2026,Anjali Garg,,Good purpose. but bad system. ice creams are ALWAYS melted. vegetables are mostly rotten. and packets of mattha (buttermilk) were sometimes received with expiry the very next day. some very old products are received with even the expiry date withering unable to be seen and covered completely in dust. Always check your items. good thing is that they refund or redeliver items if bad but i seriously want them to take their rotten and bad quality products back. I dont want rotten products.....,3,Blinkit,https://play.google.com/store/apps/details?id=com.grofers.customerapp,Negative,-0.964,"Customer Support & Resolution, Product & Service Quality","Grocery Expiry & Freshness, Refund & Policy Disputes"
8479383d-de62-492a-bef5-f75cc37a300c,Google Play,Play Store — Blinkit,01/06/2026,Mormeeta Guha,,"It's now the worst app.Especially if you want to deliver to another location or send someone anything.Incompetent delivery partners who ask you to get your order from the street! And not a single delivery person reads the address, they only follow the map, which never shows real location. It's now the most frustrating app.",1,Blinkit,https://play.google.com/store/apps/details?id=com.grofers.customerapp,Negative,-0.826,Fulfillment & Logistics,Staff Professionalism
cb93da5b-c081-4d60-84a5-d746ea3f3f41,Google Play,Play Store — Blinkit,03/06/2026,Amol Angolkar,,"I have been using there delivery services for 2-3 months now, minimum 6days a week and these cheater keep sending 1-2 item less after every 5-6 orders, they dont have an customer service chat or call systems, i asked the delivery guys they say sir we know this is happening but we dont fill the bags, we only deliver what they give. so today I went to their godown and asked for answer and they are like we can't do anything, we have so much load that sometimes some orders get some missing items.",1,Blinkit,https://play.google.com/store/apps/details?id=com.grofers.customerapp,Negative,-0.459,"Customer Support & Resolution, Fulfillment & Logistics, Product & Service Quality","Agent Helpfulness, Order Accuracy (Missing/Wrong), Staff Professionalism"
007b6f8b-afdd-4e61-bc33-51ee21f51ca7,Google Play,Play Store — Blinkit,19/06/2026,Anmol,,"worst customer care ever seen, whatever your issue is they only ask you to mail your issue, then what's the use of help chat in app. Even the returnable items can't be returned as they don't even reply to mails. On top of it no helpline number...",1,Blinkit,https://play.google.com/store/apps/details?id=com.grofers.customerapp,Negative,-0.057,Customer Support & Resolution,Agent Helpfulness
9578e183-9325-4e0a-b10f-7c7828331da7,Google Play,Play Store — Blinkit,31/05/2026,Ekta Sharma,,the customer support is only option oriented. if someone has to report another problem which is not listed anywhere about any glitch in the app or account. they have no where to report. very bad customer support. atleast they should have given option to customers to report their problem somewhere.,1,Blinkit,https://play.google.com/store/apps/details?id=com.grofers.customerapp,Negative,-0.694,"Customer Support & Resolution, Ease of Use & Digital Experience","Agent Helpfulness, App/Website Navigation"
7107cc52-03ca-4901-b790-7a297330c545,Google Play,Play Store — Blinkit,25/04/2026,Keshav Sud,,"There is no way to contact anyone for issues related to order delivery. Only one of 3 orders placed on a day was delivered. For the rest their warehouse called after a few hour and asked us to pick up the order ourselves. We have been trying to resolve this within the app but the ""Assistant"" refuses to help and there is no other way to get a resolution or refund for the orders that were not delivered. We have been using this app for a few years but now the quality of service has gone down.",1,Blinkit,https://play.google.com/store/apps/details?id=com.grofers.customerapp,Negative,0.238,Customer Support & Resolution,Refund & Policy Disputes
52da8934-1526-4241-9a2c-154e3b7e739d,Google Play,Play Store — Blinkit,17/06/2026,Ashika K,,"I had a very disappointing experience with this purchase. The product displayed was BTS Oreo, but what I received was the regular Oreo instead. This feels misleading and unfair. I raised a complaint regarding this issue, but the response I received was inadequate and unhelpful. It seems like a deceptive tactic to sell products. I am disappointed with this experience.",1,Blinkit,https://play.google.com/store/apps/details?id=com.grofers.customerapp,Negative,-0.953,Customer Support & Resolution,Agent Helpfulness
904dd7b2-7caa-4a6d-b702-3bc2c611fdee,Google Play,Play Store — Blinkit,15/06/2026,Bhavishya,,"This is truly an amazing app! When it comes to lightning-fast delivery, it has no match. While it's a bit on the costly side, it's completely worth it for the convenience and ease of use it offers. Plus, the app runs incredibly smoothly without any lag but don't expect your refund in any case",5,Blinkit,https://play.google.com/store/apps/details?id=com.grofers.customerapp,Positive,0.701,"Customer Support & Resolution, Fulfillment & Logistics, Value & Pricing","10-Min Delivery Promise, Price & Affordability, Refund & Policy Disputes"
bf352e94-211a-4b90-a0a3-27ca884fd598,Google Play,Play Store — Blinkit,17/05/2026,Bhupinder Kumar,,"This sports system application is very, very poor. It crashes every single time I try to open it or look at the game scores. The loading times are incredibly slow, and half the features don't even work. I missed the entire live stream because the app kept freezing. Do not waste your time downloading this garbage. and one more thing they theft items from ordered products",1,Blinkit,https://play.google.com/store/apps/details?id=com.grofers.customerapp,Negative,-0.605,Ease of Use & Digital Experience,App/Website Navigation
11d049b2-fc84-4ac8-a972-eb15fec8b491,Google Play,Play Store — Blinkit,11/06/2026,Zabiulla M S,,"Please check all the items when you receive your orders. these people just mentione in the app stating it's delivered but they don't deliver all the items and they don't even refund your money. Never place prepaid orders, always go with COD.",1,Blinkit,https://play.google.com/store/apps/details?id=com.grofers.customerapp,Negative,0.166,Customer Support & Resolution,Refund & Policy Disputes
